,Country name,Regional indicator,Ladder score,Standard error of ladder score,upperwhisker,lowerwhisker,Logged GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,Ladder score in Dystopia,Explained by: Log GDP per capita,Explained by: Social support,Explained by: Healthy life expectancy,Explained by: Freedom to make life choices,Explained by: Generosity,Explained by: Perceptions of corruption,Dystopia + residual,Overall rank,Country or region,Score,GDP per capita,Country,Region,Happiness Rank,Happiness Score,Standard Error,Economy (GDP per Capita),Family,Health (Life Expectancy),Freedom,Trust (Government Corruption),Dystopia Residual,Lower Confidence Interval,Upper Confidence Interval,Happiness.Rank,Happiness.Score,Whisker.high,Whisker.low,Economy..GDP.per.Capita.,Health..Life.Expectancy.,Trust..Government.Corruption.,Dystopia.Residual
955,,,,,,,,,,,0.574730575084686,,,,,,,,,,,,,,Malta,,,,,,1.48841166496277,,0.588767051696777,,,,,27.0,6.52699995040894,6.59839677289128,6.45560312792659,1.34327983856201,0.821944236755371,0.153066068887711,1.55686283111572
956,,,,,,,,,,,0.175096929073334,,,,,,,,,,,,,,Uruguay,,,,,,1.41222786903381,,0.57939225435257,,,,,28.0,6.4539999961853,6.54590621769428,6.36209377467632,1.21755969524384,0.719216823577881,0.178061872720718,2.17240953445435
957,,,,,,,,,,,0.283488392829895,,,,,,,,,,,,,,Guatemala,,,,,,1.25558519363403,,0.531310617923737,,,,,29.0,6.4539999961853,6.56687397271395,6.34112601965666,0.872001945972443,0.540239989757538,0.0772232785820961,2.89389109611511
958,,,,,,,,,,,0.21055693924427,,,,,,,,,,,,,,Panama,,,,,,1.37319254875183,,0.550026834011078,,,,,30.0,6.4520001411438,6.55713071614504,6.34686956614256,1.23374843597412,0.706156134605408,0.070983923971653,2.30719995498657
959,,,,,,,,,,,0.129762306809425,,,,,,,,,,,,,,France,,,,,,1.38777685165405,,0.470222115516663,,,,,31.0,6.44199991226196,6.51576780244708,6.36823202207685,1.43092346191406,0.844465851783752,0.172502428293228,2.00595474243164
960,,,,,,,,,,,0.572123110294342,,,,,,,,,,,,,,Thailand,,,,,,1.42579245567322,,0.580200731754303,,,,,32.0,6.42399978637695,6.50911685571074,6.33888271704316,1.12786877155304,0.647239029407501,0.0316127352416515,2.03950834274292
961,,,,,,,,,,,0.258360475301743,,,,,,,,,,,,,,Taiwan Province of China,,,,,,1.38456535339355,,0.361466586589813,,,,,33.0,6.42199993133545,6.49459602192044,6.34940384075046,1.43362653255463,0.793984234333038,0.0638292357325554,2.1266074180603
962,,,,,,,,,,,0.190133571624756,,,,,,,,,,,,,,Spain,,,,,,1.53209090232849,,0.408781230449677,,,,,34.0,6.40299987792969,6.4710548453033,6.33494491055608,1.38439786434174,0.888960599899292,0.0709140971302986,1.92775774002075
963,,,,,,,,,,,0.330473870038986,,,,,,,,,,,,,,Qatar,,,,,,1.27429687976837,,0.604130983352661,,,,,35.0,6.375,6.56847681432962,6.18152318567038,1.87076568603516,0.710098087787628,0.439299255609512,1.1454644203186
964,,,,,,,,,,,0.149014472961426,,,,,,,,,,,,,,Colombia,,,,,,1.4021829366684,,0.477487415075302,,,,,36.0,6.35699987411499,6.45202005416155,6.26197969406843,1.07062232494354,0.595027923583984,0.0466687418520451,2.61606812477112
965,,,,,,,,,,,0.147616013884544,,,,,,,,,,,,,,Saudi Arabia,,,,,,1.28667759895325,,0.449750572443008,,,,,37.0,6.3439998626709,6.44416661202908,6.24383311331272,1.53062355518341,0.590148329734802,0.27343225479126,2.0654296875
966,,,,,,,,,,,0.325296461582184,,,,,,,,,,,,,,Trinidad and Tobago,,,,,,1.3802285194397,,0.518630743026733,,,,,38.0,6.16800022125244,6.38153389066458,5.95446655184031,1.36135590076447,0.519983291625977,0.0089648161083459,2.05324745178223
967,,,,,,,,,,,0.228289797902107,,,,,,,,,,,,,,Kuwait,,,,,,1.25969874858856,,0.496337592601776,,,,,39.0,6.10500001907349,6.1919569888711,6.01804304927588,1.63295245170593,0.632105708122253,0.215159550309181,1.64042520523071
968,,,,,,,,,,,0.136544480919838,,,,,,,,,,,,,,Slovakia,,,,,,1.50505924224854,,0.295817464590073,,,,,40.0,6.09800004959106,6.1773484121263,6.01865168705583,1.32539355754852,0.712732911109924,0.0242108516395092,2.09777665138245
969,,,,,,,,,,,0.172668486833572,,,,,,,,,,,,,,Bahrain,,,,,,1.32311046123505,,0.536746919155121,,,,,41.0,6.08699989318848,6.17898906782269,5.99501071855426,1.48841226100922,0.653133034706116,0.257042169570923,1.65614938735962
970,,,,,,,,,,,0.416608929634094,,,,,,,,,,,,,,Malaysia,,,,,,1.28464603424072,,0.402264982461929,,,,,42.0,6.08400011062622,6.17997963652015,5.98802058473229,1.29121541976929,0.618784427642822,0.0656007081270218,2.00444889068604
971,,,,,,,,,,,0.301674216985703,,,,,,,,,,,,,,Nicaragua,,,,,,1.28721570968628,,0.447551846504211,,,,,43.0,6.07100009918213,6.18658360034227,5.95541659802198,0.737299203872681,0.653095960617065,0.130687981843948,2.51393055915833
972,,,,,,,,,,,0.150112465023994,,,,,,,,,,,,,,Ecuador,,,,,,1.28616881370544,,0.4551981985569,,,,,44.0,6.00799989700317,6.10584767535329,5.91015211865306,1.00082039833069,0.685636222362518,0.140134647488594,2.29035258293152
973,,,,,,,,,,,0.0782579854130745,,,,,,,,,,,,,,El Salvador,,,,,,1.18212509155273,,0.432452529668808,,,,,45.0,6.00299978256226,6.108635122329,5.89736444279552,0.909784495830536,0.596018552780151,0.0899809598922729,2.7145938873291
974,,,,,,,,,,,0.158465966582298,,,,,,,,,,,,,,Poland,,,,,,1.44571197032928,,0.520342111587524,,,,,46.0,5.97300004959106,6.05390834122896,5.89209175795317,1.29178786277771,0.699475347995758,0.0593078061938286,1.79772281646729
975,,,,,,,,,,,0.415983647108078,,,,,,,,,,,,,,Uzbekistan,,,,,,1.54896914958954,,0.658248662948608,,,,,47.0,5.97100019454956,6.06553757295012,5.876462816149,0.786441087722778,0.498272627592087,0.246528223156929,1.81691360473633
976,,,,,,,,,,,0.17278964817524,,,,,,,,,,,,,,Italy,,,,,,1.44492328166962,,0.256450712680817,,,,,48.0,5.96400022506714,6.04273690596223,5.88526354417205,1.39506661891937,0.853144347667694,0.0280280914157629,1.81331205368042
977,,,,,,,,,,,0.0522638224065304,,,,,,,,,,,,,,Russia,,,,,,1.46928238868713,,0.373783111572266,,,,,49.0,5.96299982070923,6.03027490749955,5.89572473391891,1.28177809715271,0.547349333763123,0.0329628810286522,2.20560741424561
978,,,,,,,,,,,0.240015640854836,,,,,,,,,,,,,,Belize,,,,,,1.08141779899597,,0.547509372234344,,,,,50.0,5.95599985122681,6.19724231779575,5.71475738465786,0.907975316047668,0.450191766023636,0.0965810716152191,2.63195562362671
979,,,,,,,,,,,0.12057276815176,,,,,,,,,,,,,,Japan,,,,,,1.43633782863617,,0.505625545978546,,,,,51.0,5.92000007629395,5.99071944460273,5.84928070798516,1.41691517829895,0.913475871086121,0.163760736584663,1.36322355270386
980,,,,,,,,,,,0.010164656676352,,,,,,,,,,,,,,Lithuania,,,,,,1.47351610660553,,0.234231784939766,,,,,52.0,5.90199995040894,5.98266964137554,5.82133025944233,1.31458234786987,0.62894994020462,0.0118656428530812,2.22844052314758
981,,,,,,,,,,,0.0694366469979286,,,,,,,,,,,,,,Algeria,,,,,,1.1462174654007,,0.233335807919502,,,,,53.0,5.87200021743774,5.97828643366694,5.76571400120854,1.09186446666718,0.617584645748138,0.146096110343933,2.56760382652283
982,,,,,,,,,,,0.153074786067009,,,,,,,,,,,,,,Latvia,,,,,,1.40471494197845,,0.325707912445068,,,,,54.0,5.84999990463257,5.92026353821158,5.77973627105355,1.26074862480164,0.638566970825195,0.0738427266478539,1.99365520477295
983,,,,,,,,,,,0.206674367189407,,,,,,,,,,,,,,South Korea,,,,,,1.12827444076538,,0.257921665906906,,,,,55.0,5.83799982070923,5.92255902826786,5.7534406131506,1.40167844295502,0.900214076042175,0.0632826685905457,1.88037800788879
984,,,,,,,,,,,0.208779126405716,,,,,,,,,,,,,,Moldova,,,,,,1.25182557106018,,0.240729048848152,,,,,56.0,5.83799982070923,5.90837083846331,5.76762880295515,0.728870630264282,0.589465200901031,0.0100912861526012,2.80780839920044
985,,,,,,,,,,,0.133519917726517,,,,,,,,,,,,,,Romania,,,,,,1.15009129047394,,0.457003742456436,,,,,57.0,5.82499980926514,5.91969415679574,5.73030546173453,1.21768391132355,0.685158312320709,0.00438790069893,2.17683148384094
986,,,,,,,,,,,0.22556072473526,,,,,,,,,,,,,,Bolivia,,,,,,1.22761905193329,,0.558732926845551,,,,,58.0,5.82299995422363,5.9039769025147,5.74202300593257,0.833756566047668,0.473630249500275,0.0604777261614799,2.44327902793884
987,,,,,,,,,,,0.24992498755455,,,,,,,,,,,,,,Turkmenistan,,,,,,1.49314916133881,,0.41827192902565,,,,,59.0,5.82200002670288,5.88518087550998,5.75881917789578,1.13077676296234,0.437726080417633,0.259270340204239,1.83290982246399
988,,,,,,,,,,,0.201964423060417,,,,,,,,,,,,,,Kazakhstan,,,,,,1.38436901569366,,0.437454283237457,,,,,60.0,5.81899976730347,5.90364177465439,5.73435775995255,1.28455626964569,0.606041550636292,0.119282886385918,1.78489255905151
989,,,,,,,,,,,0.266845703125,,,,,,,,,,,,,,North Cyprus,,,,,,1.18630337715149,,0.471203625202179,,,,,61.0,5.80999994277954,5.89736646488309,5.72263342067599,1.3469113111496,0.834647238254547,0.155353352427483,1.54915761947632
990,,,,,,,,,,,0.242649093270302,,,,,,,,,,,,,,Slovenia,,,,,,1.45251882076263,,0.572575807571411,,,,,62.0,5.75799989700317,5.84222516000271,5.67377463400364,1.3412059545517,0.790828227996826,0.0451289787888527,1.31331729888916
991,,,,,,,,,,,0.126819714903831,,,,,,,,,,,,,,Peru,,,,,,1.21877038478851,,0.450002878904343,,,,,63.0,5.71500015258789,5.81194677859545,5.61805352658033,1.03522527217865,0.630166113376617,0.0470490865409374,2.20726943016052
992,,,,,,,,,,,0.360933750867844,,,,,,,,,,,,,,Mauritius,,,,,,1.20956099033356,,0.491247326135635,,,,,64.0,5.62900018692017,5.72986219167709,5.52813818216324,1.18939554691315,0.638007462024689,0.0421815551817417,1.6975839138031
993,,,,,,,,,,,0.271254301071167,,,,,,,,,,,,,,Cyprus,,,,,,1.13136327266693,,0.355111539363861,,,,,65.0,5.62099981307983,5.71469269931316,5.5273069268465,1.35593807697296,0.84471470117569,0.0412379764020443,1.62124919891357
994,,,,,,,,,,,0.0988908112049103,,,,,,,,,,,,,,Estonia,,,,,,1.47667109966278,,0.479131430387497,,,,,66.0,5.61100006103516,5.68813987419009,5.53386024788022,1.32087934017181,0.695168316364288,0.183248922228813,1.35750865936279
995,,,,,,,,,,,0.15513750910759,,,,,,,,,,,,,,Belarus,,,,,,1.44494521617889,,0.295400261878967,,,,,67.0,5.56899976730347,5.64611424401402,5.49188529059291,1.15655755996704,0.637714266777039,0.156313821673393,1.72323298454285
996,,,,,,,,,,,0.152073666453362,,,,,,,,,,,,,,Libya,,,,,,1.35756433010101,,0.465733230113983,,,,,68.0,5.52500009536743,5.67695380687714,5.37304638385773,1.10180306434631,0.520169019699097,0.0926102101802826,1.83501124382019
997,,,,,,,,,,,0.0466930419206619,,,,,,,,,,,,,,Turkey,,,,,,1.33775317668915,,0.300740599632263,,,,,69.0,5.5,5.59486496329308,5.40513503670692,1.19827437400818,0.637605607509613,0.0996715798974037,1.87927794456482
998,,,,,,,,,,,0.224150657653809,,,,,,,,,,,,,,Paraguay,,,,,,1.50728487968445,,0.473507791757584,,,,,70.0,5.49300003051758,5.57738126963377,5.40861879140139,0.932537317276001,0.579250693321228,0.091065913438797,1.6853334903717
999,,,,,,,,,,,0.374465793371201,,,,,,,,,,,,,,"Hong Kong S.A.R., China",,,,,,1.26279091835022,,0.490968644618988,,,,,71.0,5.47200012207031,5.54959417313337,5.39440607100725,1.55167484283447,0.943062424659729,0.293933749198914,0.554633140563965
1000,,,,,,,,,,,0.193513423204422,,,,,,,,,,,,,,Philippines,,,,,,1.25391757488251,,0.585214674472809,,,,,72.0,5.42999982833862,5.54533505424857,5.31466460242867,0.85769921541214,0.468009054660797,0.0993318930268288,1.97260475158691
1001,,,,,,,,,,,0.220125883817673,,,,,,,,,,,,,,Serbia,,,,,,1.25818979740143,,0.208715528249741,,,,,73.0,5.39499998092651,5.49156965613365,5.29843030571938,1.06931757926941,0.65078467130661,0.0409037806093693,1.94708442687988
1002,,,,,,,,,,,0.172170460224152,,,,,,,,,,,,,,Jordan,,,,,,1.23908889293671,,0.418421149253845,,,,,74.0,5.33599996566772,5.44841002240777,5.22358990892768,0.991012394428253,0.604590058326721,0.11980327218771,1.79117655754089
1003,,,,,,,,,,,0.0784016624093056,,,,,,,,,,,,,,Hungary,,,,,,1.34313309192657,,0.175863519310951,,,,,75.0,5.32399988174438,5.40303970918059,5.24496005430818,1.2860119342804,0.687763452529907,0.0366369374096394,1.71645927429199
1004,,,,,,,,,,,0.233818337321281,,,,,,,,,,,,,,Jamaica,,,,,,1.36821806430817,,0.474307239055634,,,,,76.0,5.31099987030029,5.58139872848988,5.04060101211071,0.925579309463501,0.641022384166718,0.0552677810192108,1.61232566833496
1005,,,,,,,,,,,0.248002976179123,,,,,,,,,,,,,,Croatia,,,,,,0.96798300743103,,0.255772292613983,,,,,77.0,5.29300022125244,5.39177720457315,5.19422323793173,1.22255623340607,0.701288521289825,0.0431031100451946,1.85449242591858
1006,,,,,,,,,,,0.319931447505951,,,,,,,,,,,,,,Kosovo,,,,,,1.13785350322723,,0.260287940502167,,,,,78.0,5.27899980545044,5.36484799548984,5.19315161541104,0.951484382152557,0.541452050209045,0.0574716180562973,2.01054072380066
1007,,,,,,,,,,,0.0288068410009146,,,,,,,,,,,,,,China,,,,,,1.16083741188049,,0.472787708044052,,,,,79.0,5.27299976348877,5.31927808977663,5.2267214372009,1.08116579055786,0.741415500640869,0.0227942746132612,1.76493859291077
1008,,,,,,,,,,,0.315446019172668,,,,,,,,,,,,,,Pakistan,,,,,,0.672690689563751,,0.23521526157856,,,,,80.0,5.26900005340576,5.35998364135623,5.17801646545529,0.72688353061676,0.402047783136368,0.124348066747189,2.79248929023743
1009,,,,,,,,,,,0.611704587936401,,,,,,,,,,,,,,Indonesia,,,,,,1.27444469928741,,0.443323463201523,,,,,81.0,5.26200008392334,5.35288859814405,5.17111156970263,0.995538592338562,0.492345720529556,0.0153171354904771,1.42947697639465
1010,,,,,,,,,,,0.0650196298956871,,,,,,,,,,,,,,Venezuela,,,,,,1.43133759498596,,0.153997123241425,,,,,82.0,5.25,5.3700319455564,5.1299680544436,1.12843120098114,0.617144227027893,0.0644911229610443,1.78946375846863
1011,,,,,,,,,,,0.197911024093628,,,,,,,,,,,,,,Montenegro,,,,,,1.23837649822235,,0.194989055395126,,,,,83.0,5.23699998855591,5.34104444056749,5.13295553654432,1.12112903594971,0.667464673519135,0.0881741940975189,1.72919154167175
1012,,,,,,,,,,,0.0322099551558495,,,,,,,,,,,,,,Morocco,,,,,,0.774864435195923,,0.408158332109451,,,,,84.0,5.2350001335144,5.31834096476436,5.15165930226445,0.878114581108093,0.59771066904068,0.0877631828188896,2.45618939399719
1013,,,,,,,,,,,0.0452693402767181,,,,,,,,,,,,,,Azerbaijan,,,,,,1.15240025520325,,0.398155838251114,,,,,85.0,5.23400020599365,5.29928653523326,5.16871387675405,1.15360176563263,0.540775775909424,0.180987507104874,1.76248168945312
1014,,,,,,,,,,,0.186967849731445,,,,,,,,,,,,,,Dominican Republic,,,,,,1.40241670608521,,0.55258983373642,,,,,86.0,5.23000001907349,5.34906088516116,5.11093915298581,1.07937383651733,0.574873745441437,0.113945253193378,1.31946516036987
1015,,,,,,,,,,,0.0,,,,,,,,,,,,,,Greece,,,,,,1.23941457271576,,0.0957312509417534,,,,,87.0,5.22700023651123,5.3252461694181,5.12875430360436,1.28948748111725,0.810198903083801,0.04328977689147,1.74922156333923
1016,,,,,,,,,,,0.264450758695602,,,,,,,,,,,,,,Lebanon,,,,,,1.12962424755096,,0.288515985012054,,,,,88.0,5.22499990463257,5.31888228848577,5.13111752077937,1.07498753070831,0.735081076622009,0.037513829767704,1.69507384300232
1017,,,,,,,,,,,0.0951027125120163,,,,,,,,,,,,,,Portugal,,,,,,1.36704301834106,,0.498465299606323,,,,,89.0,5.19500017166138,5.28504173308611,5.10495861023665,1.3151752948761,0.795843541622162,0.0158694516867399,1.10768270492554
1018,,,,,,,,,,,0.328867495059967,,,,,,,,,,,,,,Bosnia and Herzegovina,,,,,,1.0693359375,,0.204403176903725,,,,,90.0,5.18200016021729,5.27633568674326,5.08766463369131,0.982409417629242,0.705186307430267,0.0,1.89217257499695
1019,,,,,,,,,,,0.236188873648643,,,,,,,,,,,,,,Honduras,,,,,,1.14394497871399,,0.348079860210419,,,,,91.0,5.18100023269653,5.30158279687166,5.0604176685214,0.730573117733002,0.582569479942322,0.0733454525470734,2.06581115722656
1020,,,,,,,,,,,0.25376096367836,,,,,,,,,,,,,,Macedonia,,,,,,1.20789301395416,,0.325905978679657,,,,,92.0,5.17500019073486,5.27217263966799,5.07782774180174,1.06457793712616,0.644948184490204,0.0602777935564518,1.6174693107605
1021,,,,,,,,,,,0.291631311178207,,,,,,,,,,,,,,Somalia,,,,,,0.721151351928711,,0.602126955986023,,,,,93.0,5.15100002288818,5.24248370990157,5.0595163358748,0.0226431842893362,0.113989137113094,0.282410323619843,3.11748456954956
1022,,,,,,,,,,,0.234968051314354,,,,,,,,,,,,,,Vietnam,,,,,,1.27749133110046,,0.571055591106415,,,,,94.0,5.07399988174438,5.14728076457977,5.000718998909,0.788547575473785,0.652168989181519,0.0876332372426987,1.46231865882874
1023,,,,,,,,,,,0.230947196483612,,,,,,,,,,,,,,Nigeria,,,,,,1.21577048301697,,0.394952565431595,,,,,95.0,5.07399988174438,5.20950013548136,4.93849962800741,0.783756256103516,0.0569157302379608,0.0261215660721064,2.36539053916931
1024,,,,,,,,,,,0.248997643589973,,,,,,,,,,,,,,Tajikistan,,,,,,1.27146327495575,,0.471566706895828,,,,,96.0,5.04099988937378,5.11142559587956,4.970574182868,0.524713635444641,0.529235124588013,0.146377146244049,1.84904932975769
1025,,,,,,,,,,,0.474054545164108,,,,,,,,,,,,,,Bhutan,,,,,,1.34012651443481,,0.501537680625916,,,,,97.0,5.01100015640259,5.07933456212282,4.94266575068235,0.885416388511658,0.495879292488098,0.173380389809608,1.14018440246582
1026,,,,,,,,,,,0.42858037352562,,,,,,,,,,,,,,Kyrgyzstan,,,,,,1.39423859119415,,0.454943388700485,,,,,98.0,5.00400018692017,5.08991990312934,4.91808047071099,0.596220076084137,0.553457796573639,0.0394391790032387,1.53672313690186
1027,,,,,,,,,,,0.394096165895462,,,,,,,,,,,,,,Nepal,,,,,,1.17928326129913,,0.440305948257446,,,,,99.0,4.96199989318848,5.06735607936978,4.85664370700717,0.479820191860199,0.504130780696869,0.0729755461215973,1.8912410736084
1028,,,,,,,,,,,0.338464230298996,,,,,,,,,,,,,,Mongolia,,,,,,1.4930112361908,,0.394143968820572,,,,,100.0,4.95499992370605,5.0216795091331,4.88832033827901,1.02723586559296,0.557783484458923,0.0329022891819477,1.11129236221313
1029,,,,,,,,,,,0.139362379908562,,,,,,,,,,,,,,South Africa,,,,,,1.38478863239288,,0.479246735572815,,,,,101.0,4.8289999961853,4.92943518772721,4.72856480464339,1.05469870567322,0.187080070376396,0.0725094974040985,1.51090860366821
1030,,,,,,,,,,,0.0496933571994305,,,,,,,,,,,,,,Tunisia,,,,,,0.868351459503174,,0.289680689573288,,,,,102.0,4.80499982833862,4.88436700701714,4.72563264966011,1.00726580619812,0.613212049007416,0.0867231488227844,1.89025115966797
1031,,,,,,,,,,,0.114173173904419,,,,,,,,,,,,,,Palestinian Territories,,,,,,1.15564715862274,,0.25471106171608,,,,,103.0,4.77500009536743,4.88184834256768,4.66815184816718,0.716249227523804,0.565666973590851,0.0892826020717621,1.8788902759552
1032,,,,,,,,,,,0.128631442785263,,,,,,,,,,,,,,Egypt,,,,,,0.997471392154694,,0.282110154628754,,,,,104.0,4.7350001335144,4.82513378962874,4.64486647740006,0.989701807498932,0.520187258720398,0.114381365478039,1.70216107368469
1033,,,,,,,,,,,0.113177694380283,,,,,,,,,,,,,,Bulgaria,,,,,,1.43437945842743,,0.289231717586517,,,,,105.0,4.71400022506714,4.80369470641017,4.62430574372411,1.1614590883255,0.708217680454254,0.0110515309497714,0.996139287948608
1034,,,,,,,,,,,0.293040901422501,,,,,,,,,,,,,,Sierra Leone,,,,,,0.984136044979095,,0.318697690963745,,,,,106.0,4.70900011062622,4.85064333498478,4.56735688626766,0.36842092871666,0.0055647538974881,0.0710951760411263,2.66845989227295
1035,,,,,,,,,,,0.236298456788063,,,,,,,,,,,,,,Cameroon,,,,,,0.946018218994141,,0.430388748645782,,,,,107.0,4.69500017166138,4.79654085725546,4.5934594860673,0.564305365085602,0.132892116904259,0.0513066314160824,2.3336455821991
1036,,,,,,,,,,,0.387242913246155,,,,,,,,,,,,,,Iran,,,,,,0.711551249027252,,0.249322608113289,,,,,108.0,4.69199991226196,4.79822470769286,4.58577511683106,1.15687310695648,0.639333188533783,0.048761073499918,1.49873495101929
1037,,,,,,,,,,,0.201312944293022,,,,,,,,,,,,,,Albania,,,,,,0.803685247898102,,0.381498634815216,,,,,109.0,4.64400005340576,4.75246400639415,4.53553610041738,0.996192753314972,0.731159746646881,0.0398642159998417,1.49044156074524
1038,,,,,,,,,,,0.172255352139473,,,,,,,,,,,,,,Bangladesh,,,,,,0.735131740570068,,0.478356659412384,,,,,110.0,4.60799980163574,4.68982165828347,4.52617794498801,0.586682975292206,0.533241033554077,0.123717859387398,1.97873616218567
1039,,,,,,,,,,,0.0771337449550629,,,,,,,,,,,,,,Namibia,,,,,,1.0984708070755,,0.520303547382355,,,,,111.0,4.57399988174438,4.77035474091768,4.37764502257109,0.964434325695038,0.33861181139946,0.0931469723582268,1.4818902015686
1040,,,,,,,,,,,0.444860309362411,,,,,,,,,,,,,,Kenya,,,,,,1.06795072555542,,0.452763766050339,,,,,112.0,4.55299997329712,4.65569159060717,4.45030835598707,0.560479462146759,0.309988349676132,0.0646413192152977,1.6519021987915
1041,,,,,,,,,,,0.322228103876114,,,,,,,,,,,,,,Mozambique,,,,,,0.870701014995575,,0.480791091918945,,,,,113.0,4.55000019073486,4.77410232633352,4.3258980551362,0.234305649995804,0.106654435396194,0.179436385631561,2.35565090179443
1042,,,,,,,,,,,0.838075160980225,,,,,,,,,,,,,,Myanmar,,,,,,1.12323594093323,,0.514492034912109,,,,,114.0,4.54500007629395,4.61473994642496,4.47526020616293,0.367110550403595,0.397522568702698,0.188816204667091,1.11529040336609
1043,,,,,,,,,,,0.183468893170357,,,,,,,,,,,,,,Senegal,,,,,,1.17969191074371,,0.377922266721725,,,,,115.0,4.53499984741211,4.6016037812829,4.46839591354132,0.479309022426605,0.409362852573395,0.115460447967052,1.78964614868164
1044,,,,,,,,,,,0.249580144882202,,,,,,,,,,,,,,Zambia,,,,,,1.00318729877472,,0.461603492498398,,,,,116.0,4.51399993896484,4.64410550147295,4.38389437645674,0.636406779289246,0.257835894823074,0.0782135501503944,1.82670545578003
1045,,,,,,,,,,,0.19963726401329,,,,,,,,,,,,,,Iraq,,,,,,0.978613197803497,,0.288555532693863,,,,,117.0,4.49700021743774,4.62259140968323,4.37140902519226,1.10271048545837,0.501180469989777,0.107215754687786,1.31890726089478
1046,,,,,,,,,,,0.0437853783369064,,,,,,,,,,,,,,Gabon,,,,,,1.1556202173233,,0.312328577041626,,,,,118.0,4.46500015258789,4.5573617656529,4.37263853952289,1.1982102394104,0.356578588485718,0.0760467872023582,1.32291626930237
1047,,,,,,,,,,,0.312650740146637,,,,,,,,,,,,,,Ethiopia,,,,,,0.86466920375824,,0.408842742443085,,,,,119.0,4.46000003814697,4.54272867664695,4.377271399647,0.339233845472336,0.353409707546234,0.165455713868141,2.01574373245239
1048,,,,,,,,,,,0.490863561630249,,,,,,,,,,,,,,Sri Lanka,,,,,,1.25997638702393,,0.561213254928589,,,,,120.0,4.44000005722046,4.55344719231129,4.32655292212963,1.00985014438629,0.625130832195282,0.0736539661884308,0.419389247894287
1049,,,,,,,,,,,0.0834880918264389,,,,,,,,,,,,,,Armenia,,,,,,1.00748372077942,,0.198303267359734,,,,,121.0,4.37599992752075,4.46673461228609,4.28526524275541,0.900596737861633,0.637524425983429,0.0266744215041399,1.5214991569519
1050,,,,,,,,,,,0.231538489460945,,,,,,,,,,,,,,India,,,,,,0.754372596740723,,0.469987004995346,,,,,122.0,4.31500005722046,4.37152201749384,4.25847809694707,0.792221248149872,0.455427616834641,0.0922268852591515,1.5191171169281
1051,,,,,,,,,,,0.201870024204254,,,,,,,,,,,,,,Mauritania,,,,,,1.2720308303833,,0.0960980430245399,,,,,123.0,4.29199981689453,4.37716361626983,4.20683601751924,0.648457288742065,0.285349279642105,0.136957004666328,1.65163731575012
1052,,,,,,,,,,,0.120852127671242,,,,,,,,,,,,,,Congo (Brazzaville),,,,,,0.832044363021851,,0.435025870800018,,,,,124.0,4.29099988937378,4.41005350500345,4.17194627374411,0.808964252471924,0.28995743393898,0.0796181336045265,1.72413563728333
1053,,,,,,,,,,,0.0540088154375553,,,,,,,,,,,,,,Georgia,,,,,,0.57061493396759,,0.309410035610199,,,,,125.0,4.28599977493286,4.37493396580219,4.19706558406353,0.950612664222717,0.649546980857849,0.251666635274887,1.50013780593872
1054,,,,,,,,,,,0.246455833315849,,,,,,,,,,,,,,Congo (Kinshasa),,,,,,1.22902345657349,,0.235961347818375,,,,,126.0,4.28000020980835,4.35781083270907,4.20218958690763,0.0921023488044739,0.191407024860382,0.0602413564920425,2.22495865821838
1055,,,,,,,,,,,0.183354198932648,,,,,,,,,,,,,,Mali,,,,,,1.28147339820862,,0.306613743305206,,,,,127.0,4.19000005722046,4.26967071101069,4.11032940343022,0.476180493831635,0.169365674257278,0.104970246553421,1.66819095611572
1056,,,,,,,,,,,0.201237469911575,,,,,,,,,,,,,,Ivory Coast,,,,,,0.904780030250549,,0.447706192731857,,,,,128.0,4.17999982833862,4.27518256321549,4.08481709346175,0.603048920631409,0.0486421696841717,0.130061775445938,1.84496426582336
1057,,,,,,,,,,,0.385922968387604,,,,,,,,,,,,,,Cambodia,,,,,,1.00623834133148,,0.633375823497772,,,,,129.0,4.16800022125244,4.27851781353354,4.05748262897134,0.601765096187592,0.429783403873444,0.0681059509515762,1.04294109344482
1058,,,,,,,,,,,0.182317450642586,,,,,,,,,,,,,,Sudan,,,,,,1.21400856971741,,0.0149958552792668,,,,,130.0,4.13899993896484,4.34574716508389,3.9322527128458,0.65951669216156,0.290920823812485,0.089847519993782,1.68706583976746
1059,,,,,,,,,,,0.256923943758011,,,,,,,,,,,,,,Ghana,,,,,,0.873664736747742,,0.423026293516159,,,,,131.0,4.11999988555908,4.22270720854402,4.01729256257415,0.667224824428558,0.295637726783752,0.0253363698720932,1.57786750793457
1060,,,,,,,,,,,0.270061463117599,,,,,,,,,,,,,,Ukraine,,,,,,1.39453756809235,,0.122974775731564,,,,,132.0,4.09600019454956,4.18541010454297,4.00659028455615,0.89465194940567,0.575903952121735,0.0230294708162546,0.814382314682007
1061,,,,,,,,,,,0.325766056776047,,,,,,,,,,,,,,Uganda,,,,,,1.12982773780823,,0.443185955286026,,,,,133.0,4.08099985122681,4.19579996705055,3.96619973540306,0.381430715322495,0.217632606625557,0.057069718837738,1.526362657547
